work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2022,MI,FT,Data Analyst,165000,USD,US,M
2022,MI,FT,Data Analyst,124000,USD,US,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Engineer,120000,USD,US,M
2022,MI,FT,Data Engineer,95000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,CA,M
2022,MI,FT,Data Analyst,65000,USD,CA,M
2022,MI,FT,Data Engineer,120000,USD,US,M
2022,MI,FT,Data Engineer,95000,USD,US,M
2022,MI,FT,Data Engineer,161000,USD,US,M
2022,MI,FT,Data Engineer,118000,USD,US,M
2022,MI,FT,Data Engineer,80000,USD,US,M
2022,MI,FT,Data Engineer,65000,USD,US,M
2022,MI,FT,Data Engineer,175000,USD,US,M
2022,MI,FT,Data Engineer,135000,USD,US,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Machine Learning Engineer,85000,GBP,GB,M
2022,MI,FT,Machine Learning Engineer,65000,GBP,GB,M
2022,MI,FT,Machine Learning Engineer,100000,CHF,CH,L
2022,MI,FT,Data Engineer,170000,USD,US,M
2022,MI,FT,Data Engineer,145000,USD,US,M
2022,MI,FT,Data Analyst,206000,USD,US,M
2022,MI,FT,Data Analyst,160000,USD,US,M
2022,MI,FT,Data Analyst,109000,USD,US,M
2022,MI,FT,Data Analyst,79000,USD,US,M
2022,MI,FT,Data Analyst,160000,USD,US,M
2022,MI,FT,Data Analyst,109000,USD,US,M
2022,MI,FT,Data Scientist Lead,85000,EUR,AT,L
2022,MI,FT,Data Engineer,160000,USD,US,M
2022,MI,FT,Data Engineer,90000,USD,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD,US,M
2022,MI,FT,Data Scientist,120000,USD,US,M
2022,MI,FT,Data Scientist,100000,USD,US,M
2022,MI,FT,Data Scientist,85000,USD,US,M
2022,MI,FT,Data Scientist,78000,USD,US,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Scientist,47000,GBP,GB,M
2022,MI,FT,Research Engineer,240000,USD,US,M
2022,MI,FT,ML Engineer,180000,USD,US,M
2022,MI,FT,ML Engineer,100000,USD,US,M
2022,MI,FT,Data Analyst,80000,USD,US,M
2022,MI,FT,Data Analyst,52500,USD,US,M
2022,MI,FT,Data Scientist,30000,USD,MX,L
2022,MI,FT,Analytics Engineer,78000,USD,BR,M
2022,MI,FT,Analytics Engineer,48000,USD,BR,M
2022,MI,FT,Data Engineer,78000,USD,BR,M
2022,MI,FT,Data Engineer,42000,USD,BR,M
2022,MI,FT,BI Analyst,78000,USD,BR,M
2022,MI,FT,BI Analyst,48000,USD,BR,M
2022,MI,FT,Data Scientist,84000,USD,BR,M
2022,MI,FT,Data Scientist,54000,USD,BR,M
2022,MI,FT,Data Analyst,85000,USD,US,M
2022,MI,FT,Data Analyst,65000,USD,US,M
2022,MI,FT,Data Engineer,90000,GBP,GB,M
2022,MI,FT,Data Engineer,75000,GBP,GB,M
2022,MI,FT,ML Engineer,148500,USD,US,L
2022,MI,FT,ML Engineer,98200,USD,US,L
2022,MI,FT,Data Manager,134000,USD,US,M
2022,MI,FT,Data Manager,98000,USD,US,M
2022,MI,FT,Data Analyst,105000,USD,US,M
2022,MI,FT,Data Analyst,62000,USD,US,M
2022,MI,FT,Data Scientist,144200,USD,US,M
2022,MI,FT,Data Scientist,115360,USD,US,M
2022,MI,FT,Data Scientist,120000,AUD,AU,L
2022,MI,FT,Data Scientist,108000,USD,US,L
2022,MI,FT,Data Scientist,72000,EUR,DE,S
2022,MI,FT,NLP Engineer,120000,CZK,CZ,M
2022,MI,FT,Research Scientist,120000,EUR,DE,S
2022,MI,FT,Research Scientist,80000,EUR,DE,S
2022,MI,FT,Analytics Engineer,108000,USD,US,M
2022,MI,FT,Analytics Engineer,85000,USD,US,M
2022,MI,FT,BI Data Analyst,65000,AUD,AU,L
2022,MI,FT,Data Analytics Engineer,135000,USD,US,L
2022,MI,FT,Data Scientist,10000,USD,TR,M
2022,MI,FT,Data Operations Engineer,100000,USD,US,M
2022,MI,FT,Data Operations Engineer,60000,USD,US,M
2022,MI,FT,Data Engineer,65000,GBP,GB,M
2022,MI,FT,Data Engineer,55000,GBP,GB,M
2022,MI,FT,Business Data Analyst,150000,USD,US,L
2022,MI,FT,Data Scientist,83000,GBP,GB,M
2022,MI,CT,NLP Engineer,60000,USD,US,S
2022,MI,FT,Data Engineer,65000,GBP,GB,M
2022,MI,FT,Data Engineer,55000,GBP,GB,M
2022,MI,FT,Data Operations Engineer,100000,USD,US,M
2022,MI,FT,Data Operations Engineer,60000,USD,US,M
2022,MI,FT,Data Engineer,150000,USD,US,M
2022,MI,FT,Data Engineer,100000,USD,US,M
2022,MI,FT,Data Operations Engineer,100000,USD,US,M
2022,MI,FT,Data Operations Engineer,60000,USD,US,M
2022,MI,FT,Data Manager,134000,USD,US,M
2022,MI,FT,Data Manager,98000,USD,US,M
2022,MI,FT,Data Analyst,136000,USD,US,M
2022,MI,FT,Data Analyst,112000,USD,US,M
2022,MI,FT,Data Analyst,97500,USD,US,L
2022,MI,FT,Data Scientist,70000,EUR,NL,L
2022,MI,FT,Financial Data Analyst,75000,USD,US,M
2022,MI,FT,Data Engineer,80000,EUR,GR,M
2022,MI,FT,Data Engineer,70000,EUR,GR,M
2022,MI,FT,Data Engineer,80000,GBP,GB,M
2022,MI,FT,Data Engineer,70000,GBP,GB,M
2022,MI,FT,Data Engineer,80000,EUR,ES,M
2022,MI,FT,Data Engineer,70000,EUR,ES,M
2022,MI,FT,Data Scientist,96000,GBP,GB,M
2022,MI,FT,Data Scientist,90000,GBP,GB,M
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,US,M
2022,MI,CT,Analytics Engineer,7500,USD,BO,M
2022,MI,FT,Data Analyst,113000,USD,US,L
2022,MI,FT,Data Analytics Consultant,113000,USD,US,L
2022,MI,FT,Product Data Analyst,140000,USD,US,M
2022,MI,FT,BI Data Analyst,77000,AUD,AU,M
2022,MI,FT,Research Scientist,145000,USD,US,L
2022,MI,FT,Data Scientist,225000,USD,US,M
2022,MI,FT,Data Scientist,160000,USD,US,M
2022,MI,FT,Data Scientist,52000,EUR,NL,S
2022,MI,FT,Machine Learning Engineer,104000,GBP,GB,L
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,US,M
2022,MI,FT,Data Science Manager,158000,USD,US,M
2022,MI,FT,Data Science Manager,134000,USD,US,M
2022,MI,FT,Data Scientist,110000,EUR,NL,M
2022,MI,FT,Data Scientist,85000,EUR,NL,M
2022,MI,FT,Data Engineer,80000,GBP,GB,M
2022,MI,FT,Data Engineer,60000,GBP,GB,M
2022,MI,FT,Data Analyst,450000,INR,IN,S
2022,MI,FT,BI Data Analyst,48000,EUR,DE,S
2022,MI,FT,Lead Data Scientist,50000,GBP,GB,S
2022,MI,FT,Data Engineer,24000,USD,US,M
2022,MI,FT,Data Engineer,24000,USD,US,M
2022,MI,FT,Machine Learning Engineer,193900,USD,US,M
2022,MI,FT,Machine Learning Engineer,129300,USD,US,M
2022,MI,FT,Data Analyst,216200,USD,US,M
2022,MI,FT,Data Analyst,144100,USD,US,M
2022,MI,FT,Data Scientist,4200000,INR,ID,L
2022,MI,FT,Data Scientist,107000,GBP,GB,M
2022,MI,FT,Data Analyst,130000,USD,US,M
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,IN,S
2022,MI,FT,Analytics Engineer,200000,USD,US,M
2022,MI,FT,Analytics Engineer,54000,USD,US,M
2022,MI,FT,Data Engineer,74000,GBP,GB,M
2022,MI,FT,Data Engineer,50000,GBP,GB,M
2022,MI,FT,Data Scientist,58000,EUR,DE,S
2022,MI,FT,Data Scientist,65000,GBP,GB,M
2022,MI,FT,Data Engineer,110000,GBP,GB,M
2022,MI,FT,Data Engineer,85000,GBP,GB,M
2022,MI,FT,Data Scientist,25000,USD,TR,M
2022,MI,FT,Data Analyst,90000,SGD,SG,M
2022,MI,FT,AI Scientist,200000,USD,US,M
2022,MI,FT,Data Scientist,153000,USD,US,L
2022,MI,FT,Machine Learning Scientist,22800,USD,EG,M
2022,MI,FT,Data Engineer,75000,GBP,GB,M
2022,MI,FT,Data Engineer,55000,GBP,GB,M
2022,MI,FT,Data Engineer,62500,EUR,DE,S
2022,MI,FT,AI Scientist,200000,USD,US,L
2022,MI,FT,Machine Learning Engineer,95000,GBP,GB,M
2022,MI,FT,Machine Learning Engineer,75000,GBP,GB,M
2022,MI,FT,AI Scientist,120000,USD,US,M
2022,MI,FT,Data Engineer,90000,GBP,GB,M
2022,MI,FT,Data Engineer,75000,GBP,GB,M
2022,MI,FT,Machine Learning Engineer,80000,EUR,DE,M
2022,MI,FT,ETL Developer,50000,EUR,GR,M
2022,MI,FT,ETL Developer,50000,EUR,GR,M
2022,MI,FT,Data Analyst,40000,GBP,GB,M
2022,MI,FT,Data Analyst,30000,GBP,GB,M
2022,MI,FT,Data Analyst,40000,EUR,ES,M
2022,MI,FT,Data Analyst,30000,EUR,ES,M
2022,MI,FT,Data Engineer,80000,EUR,ES,M
2022,MI,FT,Data Engineer,70000,EUR,ES,M
2022,MI,FT,Data Engineer,80000,GBP,GB,M
2022,MI,FT,Data Engineer,70000,GBP,GB,M
2022,MI,FT,Data Engineer,80000,EUR,GR,M
2022,MI,FT,Data Engineer,70000,EUR,GR,M
2022,MI,FT,Data Analyst,40000,EUR,GR,M
2022,MI,FT,Data Analyst,30000,EUR,GR,M
2022,MI,FT,Data Engineer,75000,GBP,GB,M
2022,MI,FT,Data Engineer,60000,GBP,GB,M
2022,MI,FT,Data Engineer,60000,EUR,ES,M
2022,MI,FT,Data Engineer,45000,EUR,ES,M
2022,MI,FT,Data Scientist,55000,GBP,GB,M
2022,MI,FT,Data Scientist,35000,GBP,GB,M
2022,MI,FT,Data Engineer,60000,EUR,GR,M
2022,MI,FT,Data Engineer,45000,EUR,GR,M
2022,MI,FT,Data Engineer,60000,GBP,GB,M
2022,MI,FT,Data Engineer,45000,GBP,GB,M
2022,MI,FT,Data Engineer,82900,USD,US,M
2022,MI,FT,Data Engineer,63900,USD,US,M
2022,MI,FT,Machine Learning Scientist,160000,USD,US,L
2022,MI,FT,Machine Learning Scientist,112300,USD,US,L
2022,MI,FT,Data Science Manager,241000,USD,US,M
2022,MI,FT,Data Science Manager,159000,USD,US,M
2022,MI,FT,Data Analyst,58000,USD,US,S
2022,MI,FT,Data Analyst,58000,USD,US,S
2022,MI,FT,Data Scientist,50000,GBP,GB,M
2022,MI,FT,Data Scientist,30000,GBP,GB,M
2022,MI,FT,Data Engineer,60000,GBP,GB,M
2022,MI,FT,Data Engineer,40000,GBP,GB,M
2022,MI,FT,Data Analyst,126500,USD,US,M
2022,MI,FT,Data Analyst,106260,USD,US,M
2022,MI,FT,Data Scientist,130000,USD,US,M
2022,MI,FT,Data Scientist,90000,USD,US,M
2022,MI,FT,Data Engineer,170000,USD,US,M
2022,MI,FT,Data Engineer,150000,USD,US,M
2022,MI,FT,Data Analyst,167000,USD,US,M
2022,MI,FT,Data Analyst,115500,USD,US,M
2022,MI,FT,Data Analyst,85000,USD,CA,M
2022,MI,FT,Data Analyst,75000,USD,CA,M
2022,MI,FT,Data Scientist,141300,USD,US,M
2022,MI,FT,Data Scientist,102100,USD,US,M
2022,MI,FT,Data Engineer,206699,USD,US,M
2022,MI,FT,Data Engineer,99100,USD,US,M
2022,MI,FT,Data Analyst,50000,GBP,GB,M
2022,MI,FT,Data Analyst,35000,GBP,GB,M
2022,MI,FT,Data Scientist,160000,USD,US,M
2022,MI,FT,Data Scientist,130000,USD,US,M
2022,MI,FT,Data Analyst,135000,USD,US,M
2022,MI,FT,Data Analyst,50000,USD,US,M
2022,MI,FT,Data Scientist,140000,GBP,GB,M
2022,MI,FT,Data Scientist,70000,GBP,GB,M
2022,MI,FT,Data Scientist,200000,USD,US,M
2022,MI,FT,Data Scientist,120000,USD,US,M
2022,MI,FT,Machine Learning Developer,100000,CAD,CA,M
2022,MI,FT,Machine Learning Engineer,120000,USD,US,S
2022,MI,FT,Business Data Analyst,1400000,INR,IN,M
2022,MI,FT,Data Scientist,2400000,INR,IN,L
2022,MI,FT,Machine Learning Infrastructure Engineer,53000,EUR,PT,L
2022,MI,PT,Data Engineer,50000,EUR,DE,L
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,US,L
2022,MI,FT,Applied Data Scientist,157000,USD,US,L
2022,MI,FT,Business Data Analyst,90000,CAD,CA,L
2022,MI,FT,Data Scientist,88000,CAD,CA,M
2022,MI,FT,Data Analyst,20000,USD,GR,S
2022,MI,FT,Data Scientist,78000,USD,US,M
2022,MI,FT,Machine Learning Engineer,121000,AUD,AU,L
2022,MI,FT,Head of Data,30000,EUR,EE,S
2022,MI,FT,Machine Learning Scientist,153000,USD,US,M
2022,MI,FT,Data Scientist,150000,PLN,PL,L
2022,MI,FT,Principal Data Analyst,75000,USD,CA,S
2022,MI,FT,Research Scientist,59000,EUR,AT,L
2022,MI,FT,Data Scientist,135000,USD,US,L
2022,MI,FT,Data Scientist,115000,CHF,CH,L
2022,MI,FT,Data Engineer,62000,EUR,FR,M
2022,MI,FT,Data Scientist,48000,USD,US,S
2022,MI,FL,Data Scientist,100000,USD,US,M
2022,SE,FT,Data Scientist,84000,EUR,GB,L
2022,SE,FT,AI Developer,275000,USD,CA,S
2022,SE,FT,Lead Data Scientist,164000,EUR,IE,L
2022,SE,FT,BI Developer,130000,USD,US,L
2022,SE,FT,Lead Data Scientist,192000,USD,US,L
2022,SE,FT,Machine Learning Software Engineer,375000,USD,US,M
2022,SE,FT,Machine Learning Engineer,80000,EUR,FR,L
2022,SE,FT,Data Analytics Manager,133000,USD,NL,L
2022,SE,FT,Manager Data Management,125000,USD,US,L
2022,SE,FT,Data Engineer,175000,USD,US,M
2022,SE,FT,Data Engineer,155000,USD,US,M
2022,SE,FT,Data Engineer,153600,USD,US,M
2022,SE,FT,Data Engineer,106800,USD,US,M
2022,SE,FT,Data Scientist,150000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Science Consultant,122000,USD,US,M
2022,SE,FT,Data Science Consultant,94500,USD,US,M
2022,SE,FT,Data Engineer,170000,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Science Consultant,145000,USD,US,M
2022,SE,FT,Data Science Consultant,128000,USD,US,M
2022,SE,FT,Data Engineer,145000,USD,US,M
2022,SE,FT,Data Engineer,100000,USD,US,M
2022,SE,FT,Data Engineer,175000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,145000,USD,US,M
2022,SE,FT,Data Engineer,115000,USD,US,M
2022,SE,FT,Applied Machine Learning Scientist,150000,USD,US,M
2022,SE,FT,Data Scientist,126500,USD,US,M
2022,SE,FT,Data Scientist,51000,USD,US,M
2022,SE,FT,Data Engineer,250000,USD,US,M
2022,SE,FT,Data Engineer,63000,USD,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,US,M
2022,SE,FT,Machine Learning Engineer,160000,USD,US,M
2022,SE,FT,Data Scientist,272550,USD,US,M
2022,SE,FT,Data Scientist,198200,USD,US,M
2022,SE,FT,Data Scientist,220000,USD,US,M
2022,SE,FT,Data Scientist,146000,USD,US,M
2022,SE,FT,Machine Learning Software Engineer,248400,USD,CA,M
2022,SE,FT,Machine Learning Software Engineer,183600,USD,CA,M
2022,SE,FT,Lead Data Scientist,4460000,INR,IN,L
2022,SE,FT,Data Engineer,216000,USD,US,M
2022,SE,FT,Data Engineer,144000,USD,US,M
2022,SE,FT,Data Analyst,149000,USD,US,M
2022,SE,FT,Data Analyst,119000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Scientist,120000,USD,US,M
2022,SE,FT,Machine Learning Engineer,246000,USD,US,M
2022,SE,FT,Machine Learning Engineer,201000,USD,US,M
2022,SE,FT,Data Scientist,190000,USD,US,M
2022,SE,FT,Data Scientist,155000,USD,US,M
2022,SE,FT,ML Engineer,235000,USD,US,M
2022,SE,FT,ML Engineer,185000,USD,US,M
2022,SE,FT,Cloud Database Engineer,190000,USD,US,M
2022,SE,FT,Cloud Database Engineer,160000,USD,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,US,M
2022,SE,FT,Machine Learning Engineer,192000,USD,US,M
2022,SE,FT,Machine Learning Engineer,164000,USD,US,M
2022,SE,FT,Data Engineer,185900,USD,US,M
2022,SE,FT,Data Engineer,129300,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Engineer,75000,USD,US,M
2022,SE,FT,Data Science Manager,175000,USD,US,M
2022,SE,FT,Data Science Manager,120000,USD,US,M
2022,SE,FT,Data Engineer,167500,USD,US,M
2022,SE,FT,Data Engineer,106500,USD,US,M
2022,SE,FT,Applied Scientist,184000,USD,US,M
2022,SE,FT,Applied Scientist,142000,USD,US,M
2022,SE,FT,Data Engineer,175000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,175000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,145000,USD,US,M
2022,SE,FT,Data Engineer,100000,USD,US,M
2022,SE,FT,Applied Scientist,192000,USD,US,M
2022,SE,FT,Applied Scientist,164000,USD,US,M
2022,SE,FT,Data Analyst,120000,USD,US,M
2022,SE,FT,Data Analyst,95000,USD,US,M
2022,SE,FT,Machine Learning Engineer,145000,USD,US,M
2022,SE,FT,Machine Learning Engineer,135000,USD,US,M
2022,SE,FT,Data Engineer,100000,USD,US,M
2022,SE,FT,Data Engineer,78000,USD,US,M
2022,SE,FT,Data Engineer,70000,EUR,ES,M
2022,SE,FT,Data Engineer,35000,EUR,ES,M
2022,SE,FT,Data Scientist,190000,USD,US,M
2022,SE,FT,Data Scientist,150000,USD,US,M
2022,SE,FT,AI Scientist,125000,USD,CO,L
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,95000,USD,US,M
2022,SE,FT,Data Scientist,45000,EUR,ES,M
2022,SE,FT,Data Scientist,36000,EUR,ES,M
2022,SE,FT,Data Analyst,115934,USD,US,M
2022,SE,FT,Data Analyst,81666,USD,US,M
2022,SE,FT,Data Scientist,175000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,95000,USD,US,M
2022,SE,FT,Research Engineer,249500,USD,US,M
2022,SE,FT,Research Engineer,149850,USD,US,M
2022,SE,FT,Data Scientist,249500,USD,US,M
2022,SE,FT,Data Scientist,149850,USD,US,M
2022,SE,FT,Research Scientist,249500,USD,US,M
2022,SE,FT,Research Scientist,149850,USD,US,M
2022,SE,FT,Data Engineer,190000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Analyst,127000,USD,US,M
2022,SE,FT,Data Analyst,104000,USD,US,M
2022,SE,FT,Data Scientist,210000,USD,US,M
2022,SE,FT,Data Scientist,150000,USD,US,M
2022,SE,FT,Machine Learning Engineer,210000,USD,US,M
2022,SE,FT,Machine Learning Engineer,150000,USD,US,M
2022,SE,FT,Data Engineer,210000,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Scientist,182750,USD,US,M
2022,SE,FT,Data Scientist,161500,USD,US,M
2022,SE,FT,Research Scientist,210000,USD,US,M
2022,SE,FT,Research Scientist,150000,USD,US,M
2022,SE,FT,Data Engineer,198800,USD,US,M
2022,SE,FT,Data Engineer,122600,USD,US,M
2022,SE,FT,Data Scientist,136000,USD,US,M
2022,SE,FT,Data Scientist,104000,USD,US,M
2022,SE,FT,Data Analyst,150000,USD,US,M
2022,SE,FT,Data Analyst,100000,USD,US,M
2022,SE,FT,Data Engineer,216000,USD,US,M
2022,SE,FT,Data Engineer,144000,USD,US,M
2022,SE,FT,Data Analyst,115934,USD,US,M
2022,SE,FT,Data Analyst,81666,USD,US,M
2022,SE,FT,Data Engineer,215000,USD,US,M
2022,SE,FT,Data Engineer,150000,USD,US,M
2022,SE,FT,Machine Learning Engineer,246000,USD,US,M
2022,SE,FT,Machine Learning Engineer,201000,USD,US,M
2022,SE,FT,Machine Learning Engineer,255000,USD,MX,M
2022,SE,FT,Machine Learning Engineer,185000,USD,MX,M
2022,SE,FT,Data Analyst,48000,EUR,ES,M
2022,SE,FT,Data Analyst,38000,EUR,ES,M
2022,SE,FT,Data Analyst,169000,USD,US,M
2022,SE,FT,Data Analyst,110600,USD,US,M
2022,SE,FT,BI Developer,140000,USD,US,M
2022,SE,FT,BI Developer,120000,USD,US,M
2022,SE,FT,3D Computer Vision Researcher,10000,USD,AL,S
2022,SE,FT,Data Analyst,166700,USD,US,M
2022,SE,FT,Data Analyst,119000,USD,US,M
2022,SE,FT,Data Engineer,220000,USD,US,M
2022,SE,FT,Data Engineer,146000,USD,US,M
2022,SE,FT,Data Engineer,65000,EUR,ES,M
2022,SE,FT,Data Engineer,35000,EUR,ES,M
2022,SE,FT,Data Specialist,110000,USD,US,M
2022,SE,FT,Data Specialist,70000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,95000,USD,US,M
2022,SE,FT,Data Scientist,45000,EUR,ES,M
2022,SE,FT,Data Scientist,36000,EUR,ES,M
2022,SE,FT,Data Architect,190000,USD,US,M
2022,SE,FT,Data Architect,135000,USD,US,M
2022,SE,FT,Data Scientist,128000,USD,US,M
2022,SE,FT,Data Scientist,81500,USD,US,M
2022,SE,FT,Data Scientist,173000,USD,US,M
2022,SE,FT,Data Scientist,110000,USD,US,M
2022,SE,FT,Machine Learning Engineer,192000,USD,US,M
2022,SE,FT,Machine Learning Engineer,120000,USD,US,M
2022,SE,FT,Data Analyst,115934,USD,US,M
2022,SE,FT,Data Analyst,81666,USD,US,M
2022,SE,FT,Data Analyst,120000,USD,US,M
2022,SE,FT,Data Analyst,95000,USD,US,M
2022,SE,FT,Principal Machine Learning Engineer,190000,USD,US,L
2022,SE,FT,Data Engineer,194000,USD,US,M
2022,SE,FT,Data Engineer,129400,USD,US,M
2022,SE,FT,Data Analyst,201000,USD,US,M
2022,SE,FT,Data Analyst,89200,USD,US,M
2022,SE,FT,Data Scientist,165000,USD,US,M
2022,SE,FT,Data Scientist,125000,USD,US,M
2022,SE,FT,Applied Scientist,230000,USD,US,M
2022,SE,FT,Applied Scientist,196000,USD,US,M
2022,SE,FT,Data Engineer,153600,USD,US,M
2022,SE,FT,Data Engineer,106800,USD,US,M
2022,SE,FT,Data Engineer,216000,USD,US,M
2022,SE,FT,Data Engineer,144000,USD,US,M
2022,SE,FT,Data Analyst,192500,USD,US,M
2022,SE,FT,Data Analyst,140000,USD,US,M
2022,SE,FT,Data Engineer,152500,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Analyst,65000,USD,US,M
2022,SE,FT,Data Analyst,55000,USD,US,M
2022,SE,FT,Data Engineer,178750,USD,US,M
2022,SE,FT,Data Engineer,160000,USD,US,M
2022,SE,FT,Analytics Engineer,170000,USD,US,M
2022,SE,FT,Analytics Engineer,125000,USD,US,M
2022,SE,FT,Data Engineer,105000,USD,US,M
2022,SE,FT,Data Engineer,70000,USD,US,M
2022,SE,FT,Data Scientist,130000,USD,US,M
2022,SE,FT,Data Scientist,95000,USD,US,M
2022,SE,FT,Data Scientist,203500,USD,US,M
2022,SE,FT,Data Scientist,152000,USD,US,M
2022,SE,FT,Data Engineer,197430,USD,US,M
2022,SE,FT,Data Engineer,134760,USD,US,M
2022,SE,FT,Data Engineer,197000,USD,US,M
2022,SE,FT,Data Engineer,99000,USD,US,M
2022,SE,FT,Data Engineer,220000,USD,US,M
2022,SE,FT,Data Engineer,162000,USD,US,M
2022,SE,FT,Data Architect,149040,USD,US,M
2022,SE,FT,Data Architect,113900,USD,US,M
2022,SE,FT,Data Analyst,171000,USD,AU,L
2022,SE,FT,Data Engineer,100000,USD,US,M
2022,SE,FT,Data Engineer,78000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,95000,USD,US,M
2022,SE,FT,Data Specialist,110000,USD,US,M
2022,SE,FT,Data Specialist,70000,USD,US,M
2022,SE,FT,Data Scientist,185900,USD,US,M
2022,SE,FT,Data Scientist,129300,USD,US,M
2022,SE,FT,Data Engineer,230000,USD,US,M
2022,SE,FT,Data Engineer,154600,USD,US,M
2022,SE,FT,Machine Learning Engineer,204500,USD,US,M
2022,SE,FT,Machine Learning Engineer,142200,USD,US,M
2022,SE,FT,Data Scientist,45000,EUR,ES,M
2022,SE,FT,Data Scientist,36000,EUR,ES,M
2022,SE,FT,Data Engineer,213000,USD,US,M
2022,SE,FT,Data Engineer,152000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Scientist,120000,USD,US,M
2022,SE,FT,Data Scientist,110000,USD,US,M
2022,SE,FT,Data Scientist,70000,USD,US,M
2022,SE,FT,Machine Learning Software Engineer,227200,USD,CA,M
2022,SE,FT,Machine Learning Software Engineer,168000,USD,CA,M
2022,SE,FT,ML Engineer,243000,USD,US,M
2022,SE,FT,ML Engineer,183000,USD,US,M
2022,SE,FT,Data Engineer,175000,USD,US,M
2022,SE,FT,Data Engineer,150000,USD,US,M
2022,SE,FT,Data Engineer,178000,USD,CA,M
2022,SE,FT,Data Engineer,132000,USD,CA,M
2022,SE,FT,Data Engineer,300000,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Analyst,169000,USD,US,M
2022,SE,FT,Data Analyst,110600,USD,US,M
2022,SE,FT,Data Analyst,116000,USD,US,M
2022,SE,FT,Data Analyst,96000,USD,US,M
2022,SE,FT,Data Analyst,75000,GBP,GB,M
2022,SE,FT,Data Analyst,57000,GBP,GB,M
2022,SE,FT,Data Analyst,105000,USD,US,M
2022,SE,FT,Data Analyst,70000,USD,US,M
2022,SE,FT,Data Engineer,194000,USD,US,M
2022,SE,FT,Data Engineer,129400,USD,US,M
2022,SE,FT,Data Architect,190000,USD,US,M
2022,SE,FT,Data Architect,135000,USD,US,M
2022,SE,FT,Data Analyst,100000,USD,US,M
2022,SE,FT,Data Analyst,70000,USD,US,M
2022,SE,FT,Data Analyst,130000,USD,US,M
2022,SE,FT,Data Analyst,100000,USD,US,M
2022,SE,FT,Research Engineer,250000,USD,US,M
2022,SE,FT,Research Engineer,150000,USD,US,M
2022,SE,FT,Data Engineer,135000,USD,US,M
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Machine Learning Engineer,110000,EUR,FR,M
2022,SE,FT,Machine Learning Engineer,70000,EUR,FR,M
2022,SE,FT,Data Engineer,65000,EUR,ES,M
2022,SE,FT,Data Engineer,40000,EUR,ES,M
2022,SE,FT,Data Engineer,191200,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Engineer,191200,USD,US,M
2022,SE,FT,Data Engineer,130000,USD,US,M
2022,SE,FT,Data Engineer,230000,USD,US,L
2022,SE,FT,Data Engineer,154600,USD,US,L
2022,SE,FT,Data Engineer,120000,USD,US,M
2022,SE,FT,Data Engineer,95000,USD,US,M
2022,SE,FT,Data Scientist,140000,USD,US,M
2022,SE,FT,Data Scientist,120000,USD,US,M
